statistics,f_21_001,f_21_0001,f_21_00001,f_21_001_startvalue,f_21_0001_startvalue,f_21_00001_startvalue,f_49_001,f_49_0001,f_49_00001,f_49_001_startvalue,f_49_0001_startvalue,f_49_00001_startvalue,c_21_001,c_21_0001,c_21_00001,c_49_001,c_49_0001,c_49_00001,m_21_001,m_21_0001,m_21_00001,m_49_001,m_49_0001,m_49_00001
i_20201_4627_AS_PartA_Layer4,2.1175505,2.1176022,2.1176022,2.1239093,2.1257536,2.1261411,2.1134173,2.1134679,2.1134679,2.1140177,2.1137072,2.1138421,2.11845156,2.126280472,2.126987448,2.117608197,2.125751781,2.12658339,2.1187,2.1262,2.127,2.118,2.1258,2.1266
i_20201_4627_AS_PartA_Layer5,2.2946841,2.2947857,2.2947857,2.3014521,2.3032934,2.3036845,2.2903551,2.2904072,2.2904072,2.2909855,2.2906694,2.2907484,2.296030889,2.303862666,2.304569893,2.29518168,2.30333005,2.304161947,2.2962,2.3038,2.3046,2.2955,2.3034,2.3042
i_20201_4627_AS_PartB_Layer1,1.3204173,1.3205097,1.3205097,1.3247166,1.326571,1.3269389,1.3174313,1.3174782,1.3174782,1.3178983,1.3177119,1.3178272,1.319075837,1.326869963,1.327573908,1.318277252,1.326374693,1.32720271,1.3193,1.3268,1.3276,1.3186,1.3264,1.3272
i_20201_4627_AS_PartB_Layer2,2.0619409,2.0620434,2.0620434,2.0682035,2.0700487,2.070435,2.0579084,2.0579584,2.0579584,2.0585031,2.058194,2.0583324,2.06273411,2.070561768,2.071268634,2.061892836,2.070034519,2.070866,2.063,2.0705,2.0713,2.0623,2.0701,2.0709
i_20201_4627_AS_PartB_Layer3,1.6226618,1.6227581,1.6227581,1.6278001,1.6296514,1.6300274,1.6191785,1.6192721,1.6192721,1.6197354,1.6194891,1.6195868,1.622233388,1.630044975,1.630750442,1.621413783,1.629533511,1.630363339,1.6225,1.63,1.6308,1.6218,1.6296,1.6304
i_20201_4627_AS_PartB_Layer4,1.551446,1.5515413,1.5515413,1.556412,1.5582641,1.5586383,1.5481153,1.5481615,1.5481615,1.5486575,1.5483994,1.5484825,1.550828418,1.558636361,1.55934151,1.550013291,1.558128291,1.558957742,1.5511,1.5586,1.5593,1.5504,1.5582,1.559
i_20201_4627_AS_PartB_Layer5,1.5130067,1.5131045,1.5131045,1.5178649,1.5197175,1.5200907,1.5097305,1.5097797,1.5097797,1.5102544,1.5100065,1.5101299,1.512272127,1.520077981,1.520782949,1.511459538,1.51957185,1.520401084,1.5125,1.52,1.5208,1.5118,1.5196,1.5204
i_20201_4627_AS_PartC_MC,0.6457215,0.6457655,0.6457655,0.647799,0.6496657,0.6500046,0.6438242,0.6439114,0.6439114,0.6442414,0.6440845,0.6442166,0.641968336,0.649706021,0.650405035,0.641234908,0.649263332,0.650085494,0.6422,0.64964,0.65041,0.64159,0.64929,0.65008
i_20201_4627_AS_PartD_MC,-0.5623763,-0.5623763,-0.5623763,-0.5649803,-0.5631104,-0.5628177,-0.5619299,-0.5618437,-0.5618437,-0.5618269,-0.5617437,-0.5616467,-0.571217053,-0.563617036,-0.562930154,-0.571802158,-0.56393673,-0.563128868,-0.57098,-0.56368,-0.56293,-0.57146,-0.56391,-0.56313
i_242_3022_AS_fc1,1.7190412,1.7154735,1.7154735,1.710338,1.7114167,1.7116858,1.7193933,1.7125686,1.7123717,1.7121041,1.7121429,1.7122555,1.706642585,1.711329608,1.711770748,1.706593187,1.711474693,1.711993699,1.7068,1.7113,1.7118,1.7068,1.7115,1.712
i_242_3022_AS_fc2,2.6138632,2.6091401,2.6090736,2.6026147,2.6036824,2.6039631,2.6142673,2.6049856,2.6047912,2.6044635,2.6044644,2.6046347,2.598953705,2.60363361,2.604074,2.598913533,2.603788622,2.604306869,2.5991,2.6036,2.6041,2.5991,2.6038,2.6043
i_242_3022_AS_fc3,1.8858019,1.8819803,1.8819803,1.876568,1.877667,1.8779352,1.886165,1.8788155,1.8786596,1.8783438,1.878382,1.8784683,1.872879676,1.87756547,1.878006477,1.872832212,1.877712674,1.878231551,1.8731,1.8775,1.878,1.873,1.8777,1.8782
i_242_3022_AS_fc4,0.6227179,0.6210726,0.6210726,0.6180008,0.6190995,0.6193492,0.6229648,0.6199627,0.6198394,0.6196017,0.619618,0.6197238,0.614254471,0.618946424,0.619388169,0.614195958,0.619080537,0.619600016,0.61443,0.61891,0.61939,0.6144,0.6191,0.6196
i_242_3022_AS_fc5,-0.0801235,-0.0803926,-0.0803926,-0.08192,-0.0807943,-0.08057,-0.0798905,-0.0801319,-0.0802112,-0.0804449,-0.0804012,-0.0803182,-0.085700989,-0.081010158,-0.080568419,-0.085757732,-0.080875738,-0.080356448,-0.085523,-0.081051,-0.080567,-0.085557,-0.08086,-0.080357
i_242_3022_AS_mc1,-0.3805898,-0.3802237,-0.3802237,-0.381107,-0.3799822,-0.37977,-0.3804327,-0.3794431,-0.3794431,-0.379674,-0.3796365,-0.37956,-0.384902779,-0.380213616,-0.379771993,-0.384957035,-0.380077265,-0.379558187,-0.38473,-0.38025,-0.37977,-0.38476,-0.38006,-0.37956
i_242_3022_AS_mc2,-0.6609521,-0.6600278,-0.6600278,-0.6602549,-0.6591598,-0.65893,-0.6607971,-0.6586757,-0.6586757,-0.6588534,-0.6588515,-0.65872,-0.664064263,-0.659377267,-0.658935813,-0.664115731,-0.659238566,-0.658719751,-0.66389,-0.65942,-0.65893,-0.66392,-0.65922,-0.65872
i_242_3022_AS_mc3,-0.1876126,-0.1876434,-0.1876434,-0.1889425,-0.1878171,-0.1876,-0.1874278,-0.187181,-0.1872621,-0.1874825,-0.1874378,-0.1873386,-0.192728833,-0.188038519,-0.187596813,-0.192784773,-0.187903502,-0.187384279,-0.19255,-0.18808,-0.1876,-0.19258,-0.18789,-0.18738
i_242_3022_AS_NOkrill_Fish,0.8416113,0.8395515,0.8395515,0.8360251,0.837124,0.8373778,0.8419045,0.8380451,0.8379171,0.8376677,0.8376719,0.8377707,0.832289402,0.836980942,0.837422617,0.832231741,0.837116351,0.837635802,0.83247,0.83694,0.83742,0.83243,0.83713,0.83764
i_242_3022_AS_NOKrill_Penguins,0.5512518,0.5497654,0.5497654,0.5468447,0.5479433,0.5481891,0.5515436,0.5488004,0.548677,0.5484369,0.5484536,0.5485679,0.543094947,0.547786961,0.548228721,0.5430363,0.547920791,0.54844027,0.54327,0.54775,0.54823,0.54324,0.54794,0.54844
i_242_3022_AS_NOKrill_Phytoplankton,0.1835686,0.1827778,0.1827778,0.1806688,0.1817806,0.18204,0.1838049,0.1825305,0.1824492,0.1822134,0.1822289,0.1823206,0.176900873,0.181592581,0.182034365,0.176842694,0.181726102,0.182245514,0.17708,0.18155,0.18204,0.17704,0.18174,0.18224
i_242_3022_AS_NOKrill_Sunlight,1.0119116,1.0095743,1.0095743,1.005704,1.0067913,1.0070541,1.0122542,1.0077824,1.0076109,1.0073695,1.0073727,1.0074781,1.001976463,1.006667456,1.007109056,1.001919893,1.006804282,1.007323686,1.0022,1.0066,1.0071,1.0021,1.0068,1.0073
i_233_3897_AS_BalloonFilledwihNoGas_PartA,3.2895496,3.2862706,3.2862706,3.2820867,3.2831887,3.2835037,3.289952,3.2844208,3.2841757,3.2838814,3.2839149,3.2840399,3.278300464,3.283126396,3.283580807,3.278187544,3.2832103,3.283744398,3.2785,3.2831,3.2836,3.2784,3.2832,3.2837
i_233_3897_AS_BalloonFilledwithGas1_PartA,1.2196449,1.218061,1.218061,1.2153246,1.2165009,1.2167557,1.2198801,1.2173264,1.2171907,1.2169319,1.2169311,1.2170892,1.211472675,1.216314366,1.216770427,1.211377708,1.216419733,1.216956125,1.2117,1.2163,1.2168,1.2116,1.2164,1.217
i_233_3897_AS_BalloonFilledwithGas2_PartA,0.5323979,0.5315601,0.5315601,0.5294274,0.5305719,0.53085,0.5326161,0.5313324,0.5312095,0.5309541,0.530982,0.5310905,0.525551404,0.530392506,0.530848591,0.52546778,0.530509794,0.531046324,0.52573,0.53035,0.53085,0.52567,0.53053,0.53105
i_233_3897_AS_BalloonFilledwithGas3_PartA,0.7941966,0.7930575,0.7930575,0.7906865,0.7918265,0.79212,0.7944262,0.7926282,0.7925021,0.7922367,0.7922614,0.7923944,0.786819552,0.791661416,0.792117542,0.786731101,0.791773686,0.792310222,0.787,0.79162,0.79212,0.78694,0.79179,0.79231
i_233_3897_AS_ETC_PartC_Correct,0.261425,0.2609047,0.2609047,0.2590152,0.2601587,0.26043,0.2616619,0.260872,0.2607525,0.2605238,0.26055,0.2606707,0.255130232,0.259969808,0.260425782,0.255052234,0.260092904,0.260629346,0.25531,0.25993,0.26043,0.25526,0.26011,0.26063
i_233_3897_AS_Gas1Correct_MIPartD,0.2219009,0.2214396,0.2214396,0.2195713,0.2207146,0.22098,0.2221205,0.2214043,0.2213235,0.2210765,0.2211041,0.22122,0.215685038,0.220524328,0.22098028,0.21560791,0.22064832,0.221184742,0.21587,0.22048,0.22098,0.21581,0.22066,0.22118
i_233_3897_AS_Gas2Correct_MIPartD,0.242473,0.2419426,0.2419426,0.2400701,0.2412135,0.24148,0.2426851,0.2418968,0.2418173,0.2415771,0.2416049,0.2417202,0.236184507,0.241023948,0.241479912,0.236106926,0.241147474,0.241683906,0.23637,0.24098,0.24148,0.23631,0.24116,0.24168
i_233_3897_AS_Gas3Correct_MIPartD,-0.1842668,-0.1842231,-0.1842231,-0.1857397,-0.1845771,-0.18435,-0.1840611,-0.1839794,-0.1840615,-0.1842903,-0.1842802,-0.18413,-0.189638841,-0.184803403,-0.184347768,-0.189706459,-0.184669613,-0.184133496,-0.18946,-0.18485,-0.18435,-0.1895,-0.18465,-0.18413
i_233_3897_AS_NoGasCorrect_MIPartD,1.9148914,1.9126351,1.9126351,1.909316,1.9104748,1.9107297,1.9151867,1.9114693,1.9112623,1.9109671,1.911003,1.9111585,1.905488732,1.910327001,1.910782669,1.905386107,1.910423786,1.910959596,1.9057,1.9103,1.9108,1.9056,1.9104,1.911
i_233_3897_AS_PartB_Gas1_Row,-0.3034525,-0.3033238,-0.3033238,-0.3047068,-0.3035449,-0.30332,-0.3032736,-0.3029761,-0.3030174,-0.3032665,-0.303255,-0.3031,-0.308609582,-0.303775581,-0.303320068,-0.308674261,-0.303638754,-0.30310276,-0.30843,-0.30382,-0.30332,-0.30847,-0.30362,-0.3031
i_233_3897_AS_PartB_Gas2_Both,0.0268101,0.0265444,0.0265444,0.0248534,0.0260171,0.02626,0.0269965,0.0266688,0.0265896,0.0263417,0.0263326,0.02646,0.020960835,0.02579848,0.0262543,0.020888158,0.025927056,0.026463354,0.021144,0.025757,0.026256,0.021095,0.025944,0.026463
i_233_3897_AS_PartB_Gas3Support,-0.0533598,-0.0534952,-0.0534952,-0.0551334,-0.0539701,-0.05373,-0.0531551,-0.0533559,-0.0534371,-0.0536519,-0.0536595,-0.05352,-0.059028466,-0.054191608,-0.053735853,-0.059099248,-0.054061079,-0.053524844,-0.058845,-0.054234,-0.053734,-0.058893,-0.054044,-0.053525
i_233_3897_AS_PartB_NoGasRow,1.021259,1.019887,1.019887,1.0173194,1.0184824,1.0187466,1.0215146,1.0192883,1.0191568,1.0188879,1.0189114,1.0190369,1.013460405,1.018302384,1.018758495,1.013368276,1.018410784,1.018947266,1.0136,1.0183,1.0188,1.0136,1.0184,1.0189
i_233_3960_AS_AirSelectedinPartD,-0.6867694,-0.686822,-0.686822,-0.6886504,-0.6872347,-0.68695,-0.6864009,-0.6864009,-0.6864505,-0.6867577,-0.6867438,-0.6866455,-0.693452653,-0.687509942,-0.686947704,-0.693511148,-0.68735646,-0.686696344,-0.69321,-0.68756,-0.68695,-0.69326,-0.68734,-0.6867
i_233_3960_AS_BatDirectlytoRightofCactus_PartA,-0.115839,-0.116048,-0.116048,-0.1179992,-0.1165992,-0.11627,-0.1154958,-0.1156885,-0.1157361,-0.1160342,-0.1160151,-0.1159259,-0.122779026,-0.116835353,-0.116273117,-0.122846428,-0.116687824,-0.116027763,-0.12254,-0.11689,-0.11627,-0.1226,-0.11667,-0.11603
i_233_3960_AS_BoxContainingCactusSelected_PartC,0.7263169,0.725936,0.725936,0.7238038,0.7252368,0.72556,0.726672,0.7262295,0.7261317,0.7258533,0.7258622,0.7259509,0.719066742,0.724999039,0.725560053,0.718987243,0.725138091,0.72579665,0.7193,0.72495,0.72556,0.71924,0.72516,0.7258
i_233_3960_AS_CactusinBoxA_PartA,0.0014846,0.0012888,0.0012888,-0.0007066,0.0006948,0.00103,0.0018566,0.0016113,0.0015639,0.0012519,0.0013039,0.0013679,-0.005481045,0.000461896,0.001024043,-0.005550239,0.000608196,0.001268143,-0.0052431,0.0004105,0.0010258,-0.0053013,0.00062876,0.0012673
i_233_3960_AS_ConsumertoConsumerRowCorrect_PartB,-0.9776592,-0.9776592,-0.9776592,-0.9794434,-0.9780714,-0.97775,-0.9773142,-0.9773142,-0.9773142,-0.9775738,-0.9775382,-0.9774465,-0.984254361,-0.978315139,-0.977753187,-0.98430827,-0.978158684,-0.977498874,-0.98401,-0.97837,-0.97775,-0.98406,-0.97814,-0.9775
i_233_3960_AS_ConsumertoDecomposerRowCorrect_PartB,-0.0345152,-0.0347299,-0.0347299,-0.0367173,-0.0353163,-0.03499,-0.0341617,-0.0344046,-0.0344533,-0.0347617,-0.0347075,-0.0346333,-0.041493437,-0.035550239,-0.034988062,-0.041562083,-0.035403562,-0.034743577,-0.041255,-0.035602,-0.034986,-0.041313,-0.035383,-0.034744
i_233_3960_AS_DecomposerSelectedinPartE,-0.8767418,-0.8767418,-0.8767418,-0.8785587,-0.8771463,-0.87686,-0.8764068,-0.8764068,-0.8764068,-0.87668,-0.8766558,-0.8765546,-0.883366866,-0.877426203,-0.876864129,-0.883422369,-0.877270775,-0.876610834,-0.88313,-0.87748,-0.87686,-0.88317,-0.87725,-0.87661
i_233_3960_AS_DecomposertoConsumerRowCorrect_PartB,-0.0773651,-0.0776157,-0.0776157,-0.0795662,-0.0781657,-0.07784,-0.0770258,-0.0772665,-0.077314,-0.0775981,-0.0775959,-0.0774851,-0.084344305,-0.078400838,-0.077838629,-0.084412297,-0.078253713,-0.077593686,-0.084106,-0.078452,-0.077837,-0.084163,-0.078233,-0.077594
i_233_3960_AS_DescriptionofDecomposerCorrect_PartE,-2.2990624,-2.2988508,-2.2988508,-2.3003423,-2.2989829,-2.2987,-2.2987702,-2.2984334,-2.2983667,-2.2986166,-2.298575,-2.2984697,-2.305169078,-2.299268992,-2.298710588,-2.305201394,-2.299098313,-2.298442524,-2.3049,-2.2993,-2.2987,-2.305,-2.2991,-2.2984
i_233_3960_AS_ETCCorrect_PartF,-1.0171912,-1.0171912,-1.0171912,-1.018965,-1.0175938,-1.0173,-1.0168917,-1.01684,-1.01684,-1.0170937,-1.0170635,-1.0169471,-1.023777056,-1.017838465,-1.017276566,-1.023830339,-1.017681606,-1.017021857,-1.0235,-1.0179,-1.0173,-1.0236,-1.0177,-1.017
i_233_3960_AS_OwlDirectlytoRightofBat_PartA,-0.0615819,-0.0617864,-0.0617864,-0.0637678,-0.0623671,-0.06204,-0.0612356,-0.0614338,-0.0614821,-0.0618143,-0.0617604,-0.0617025,-0.068545142,-0.06260177,-0.062039572,-0.068613376,-0.06245481,-0.061794798,-0.068307,-0.062653,-0.062038,-0.068364,-0.062434,-0.061796
i_233_3960_AS_PreytoPredatorRowCorrect_PartB,-1.0867533,-1.0867533,-1.0867533,-1.088509,-1.0871288,-1.0868,-1.0864502,-1.0863976,-1.0863976,-1.0866441,-1.0866251,-1.0864896,-1.093322775,-1.087385385,-1.08682359,-1.093374956,-1.087227818,-1.086568183,-1.0931,-1.0874,-1.0868,-1.0931,-1.0872,-1.0866
i_233_3960_AS_ProducertoConsumerRowCorrect_PartB,-1.5522012,-1.5521436,-1.5521436,-1.553788,-1.5524278,-1.5521,-1.551911,-1.5517391,-1.5517391,-1.5519518,-1.5519301,-1.5518395,-1.558610567,-1.552684067,-1.552123241,-1.558655307,-1.552521714,-1.551863168,-1.5584,-1.5527,-1.5521,-1.5584,-1.5525,-1.5519
i_233_3960_AS_SnakeDirectlytoRightofBat_PartA,-0.0165133,-0.016713,-0.016713,-0.0187045,-0.0173032,-0.01697,-0.016179,-0.016369,-0.0164188,-0.0167474,-0.016693,-0.0166311,-0.023479769,-0.017536696,-0.016974534,-0.02354869,-0.017390208,-0.016730242,-0.023242,-0.017588,-0.016973,-0.0233,-0.01737,-0.016731
i_233_3960_AS_WaterSelectedinPartD,0.763701,0.763371,0.763371,0.7612064,0.7626153,0.76297,0.764083,0.7636341,0.7635348,0.7632558,0.7632676,0.7633473,0.756471393,0.762402889,0.762963822,0.756391404,0.762541589,0.763200047,0.75671,0.76235,0.76297,0.75664,0.76256,0.7632
i_242_2652_AS_GIafternoondcreases,1.7889295,1.7886927,1.7886927,1.7866633,1.7879375,1.7881542,1.7891909,1.7886316,1.7885859,1.7884052,1.7883892,1.7885429,1.782353601,1.787652411,1.78815241,1.782306027,1.787838007,1.788427188,1.7826,1.7876,1.7882,1.7825,1.7879,1.7884
i_242_2652_AS_GICorrect,-0.1899513,-0.1898204,-0.1898204,-0.1915005,-0.1902154,-0.19004,-0.1897552,-0.1897551,-0.1897551,-0.1899373,-0.1898979,-0.1897719,-0.195848176,-0.190538958,-0.190037563,-0.195928337,-0.190402361,-0.189811858,-0.19564,-0.19058,-0.19004,-0.1957,-0.19038,-0.18981
i_242_2652_AS_GImorningdecreases,2.2683162,2.2680389,2.2680389,2.2659303,2.2672193,2.2674,2.2685933,2.2679579,2.2679066,2.267684,2.26769,2.2678156,2.261630781,2.266920927,2.267420031,2.261589582,2.26711609,2.267704317,2.2618,2.2669,2.2674,2.2618,2.2671,2.2677
i_242_2652_AS_MSCorrect1,1.185242,1.1850741,1.1850741,1.1831927,1.1844831,1.1847,1.1854792,1.1850998,1.1850579,1.1848774,1.1848857,1.1850276,1.178869601,1.184176924,1.184677841,1.178813884,1.184349809,1.184939953,1.1791,1.1841,1.1847,1.179,1.1844,1.1849
i_242_2652_AS_MSCorrect2,0.5175404,0.5175001,0.5175001,0.5157211,0.5170125,0.5172,0.5177685,0.5175324,0.5175324,0.5173496,0.5173721,0.5174789,0.511384288,0.516696076,0.517197555,0.511318213,0.516853007,0.517443703,0.51159,0.51665,0.5172,0.51154,0.51687,0.51744
i_242_2652_AS_PartC_ETCCorrect1,0.5087438,0.5086662,0.5086662,0.5069077,0.5081991,0.50839,0.5089574,0.5087261,0.5087261,0.5085355,0.508558,0.5086689,0.502570769,0.507882574,0.508384057,0.502504542,0.508039275,0.508629974,0.50278,0.50784,0.50839,0.50273,0.50806,0.50863
i_242_2652_AS_PartC_ETCCorrect2,0.8010179,0.8009391,0.8009391,0.7991148,0.8004032,0.8006,0.8012589,0.8009813,0.8009421,0.8007476,0.8007971,0.800891,0.794783528,0.80009417,0.800595479,0.794722118,0.800258195,0.800848735,0.79499,0.80005,0.8006,0.79495,0.80028,0.80085
i_242_2652_AS_PartC_ETCCorrect3,0.5278633,0.5277832,0.5277832,0.526015,0.5273066,0.52749,0.5280667,0.5278339,0.5278339,0.5276445,0.5276708,0.5277811,0.521678466,0.526990233,0.527491708,0.521612569,0.527147431,0.527738123,0.52188,0.52694,0.52749,0.52184,0.52717,0.52774
i_242_2652_AS_PartD_ETCCorrect1,-0.7727385,-0.7725617,-0.7725617,-0.7741483,-0.7728701,-0.7727,-0.7725798,-0.7724999,-0.7724607,-0.7726409,-0.7725867,-0.7724918,-0.77850107,-0.773199913,-0.772699156,-0.778596018,-0.773083228,-0.77249353,-0.77829,-0.77325,-0.7727,-0.77837,-0.77306,-0.77249
i_242_2652_AS_PartD_ETCCorrect2,0.1388187,0.1388261,0.1388261,0.137109,0.1383973,0.13858,0.1390299,0.1388758,0.1388758,0.1387029,0.1387188,0.138848,0.132765756,0.138077162,0.13857869,0.132692628,0.138223713,0.138814413,0.13297,0.13803,0.13858,0.13292,0.13824,0.13881
i_242_2652_AS_PartD_ETCCorrect3,-0.777359,-0.7771537,-0.7771537,-0.7787642,-0.777486,-0.77731,-0.7772152,-0.7771354,-0.7770962,-0.7772572,-0.777231,-0.7770745,-0.783116988,-0.777815915,-0.777315165,-0.783212065,-0.777699399,-0.77710971,-0.78291,-0.77786,-0.77731,-0.78299,-0.77768,-0.77711
i_242_2652_AS_PartE_ETCCorrect1,-1.2394397,-1.2391581,-1.2391581,-1.2407059,-1.2394504,-1.2392553,-1.2393259,-1.239114,-1.2390724,-1.2392156,-1.239202,-1.2390577,-1.245060257,-1.239769013,-1.239269101,-1.245169023,-1.239670089,-1.239081424,-1.2448,-1.2398,-1.2393,-1.2449,-1.2397,-1.2391
i_242_2652_AS_PartE_ETCCorrect2,-1.0959574,-1.0956844,-1.0956844,-1.0972577,-1.0960001,-1.0958,-1.0958202,-1.0956506,-1.0956097,-1.0957508,-1.0957371,-1.0956011,-1.101611705,-1.096317124,-1.095816924,-1.101716065,-1.096212602,-1.095623586,-1.1014,-1.0964,-1.0958,-1.1015,-1.0962,-1.0956
i_242_2652_AS_PartF_ETC2,-1.0351862,-1.0349607,-1.0349607,-1.036514,-1.0352625,-1.0350595,-1.0350648,-1.0348956,-1.0348552,-1.0350111,-1.0349795,-1.0348595,-1.040867908,-1.035571987,-1.035071672,-1.04097044,-1.035465128,-1.034875973,-1.0407,-1.0356,-1.0351,-1.0407,-1.0354,-1.0349
i_242_2652_AS_PartF_ETCCorrect,-1.2256972,-1.2254214,-1.2254214,-1.2269517,-1.225696,-1.2255,-1.2255671,-1.2253556,-1.2253129,-1.2254603,-1.2254531,-1.2253026,-1.231306069,-1.226014495,-1.225514554,-1.231414407,-1.22591503,-1.225326329,-1.2311,-1.2261,-1.2255,-1.2312,-1.2259,-1.2253
i_10104_41771_AS_Layer1,1.7540227,1.7542687,1.7542687,1.7526484,1.7543376,1.7546,1.754138,1.754673,1.754673,1.7545239,1.7545708,1.7548,1.746797466,1.75394583,1.75461266,1.746697785,1.754140939,1.754922823,1.7471,1.7539,1.7546,1.747,1.7542,1.7549
i_10104_41771_AS_Layer1_2,2.0990282,2.0992891,2.0992891,2.097705,2.0993558,2.0997,2.0990918,2.0996673,2.0996673,2.0995543,2.0996466,2.0998467,2.091863173,2.099005129,2.099671283,2.091759686,2.099199995,2.099981091,2.0921,2.0989,2.0997,2.0921,2.0992,2.1
i_10104_41771_AS_Layer2,1.9149212,1.9151814,1.9151814,1.9135886,1.9152379,1.9156,1.9150237,1.9155772,1.9155772,1.9154627,1.9155103,1.9157515,1.907741335,1.91488741,1.915553989,1.907639765,1.915082325,1.915863913,1.908,1.9148,1.9156,1.9079,1.9151,1.9159
i_10104_41771_AS_Layer2_2,1.6173142,1.617552,1.617552,1.6158995,1.6175907,1.6179,1.6174152,1.6178968,1.6178968,1.6177778,1.6178223,1.6180567,1.610046353,1.617195642,1.617862593,1.609948324,1.617390928,1.618172956,1.6103,1.6171,1.6179,1.6103,1.6174,1.6182
i_10104_41771_AS_Layer3,1.1074261,1.1076061,1.1076509,1.105929,1.1076106,1.1079,1.10754,1.107989,1.107989,1.1078403,1.1078622,1.1081106,1.100076311,1.107220314,1.107886913,1.099983227,1.107414781,1.108196441,1.1003,1.1072,1.1079,1.1003,1.1074,1.1082
i_10104_41771_AS_Layer3_2,1.4166141,1.4168506,1.4168506,1.4151932,1.4168868,1.4172,1.4167262,1.4172433,1.4172433,1.4170648,1.4171462,1.4173591,1.409338406,1.416487286,1.417154252,1.409242672,1.416682645,1.417464703,1.4096,1.4164,1.4172,1.4096,1.4167,1.4175
i_10104_41771_AS_Layer4,1.0343977,1.0345853,1.0345853,1.0328942,1.0345763,1.0349,1.034488,1.0349408,1.0349408,1.0348079,1.0348272,1.0351102,1.027042933,1.034185025,1.034851468,1.026950247,1.034379033,1.03516052,1.0273,1.0341,1.0349,1.0273,1.0344,1.0352
i_10104_41771_AS_Layer4_2,0.9547404,0.954967,0.954967,0.9532432,0.9549258,0.9552,0.9548834,0.9553297,0.9553297,0.9551595,0.9552201,0.9554618,0.947393837,0.954533519,0.955199762,0.947301474,0.954726905,0.955508167,0.94766,0.95447,0.9552,0.94761,0.95475,0.95551
i_10104_41771_AS_Layer5,2.0741776,2.0744375,2.0744375,2.0728508,2.0745021,2.0748,2.0742422,2.0748153,2.0748153,2.0747364,2.0747717,2.0749989,2.067008189,2.07415079,2.074817009,2.066904939,2.074345646,2.075126817,2.0673,2.0741,2.0748,2.0672,2.0744,2.0751
i_10104_41771_AS_Layer5_2,1.1794729,1.1797128,1.1797128,1.1780055,1.1796865,1.18,1.1795838,1.1800443,1.1800443,1.1799291,1.179939,1.180209,1.172151842,1.179297446,1.179964173,1.172058272,1.179492265,1.180274067,1.1724,1.1792,1.18,1.1724,1.1795,1.1803
i_10104_41771_AS_NewestFossils,0.4565605,0.4567359,0.4567359,0.4549393,0.4566044,0.45689,0.4566686,0.4570646,0.4570646,0.4569066,0.4569334,0.45719,0.449110658,0.45622772,0.456892013,0.449017835,0.456414465,0.457193518,0.44938,0.45617,0.45689,0.44932,0.45644,0.45719
i_10104_41771_AS_OldestFossils,0.4071767,0.4073953,0.4073953,0.4055811,0.4072461,0.40754,0.4073408,0.4076889,0.4076889,0.4075485,0.4075743,0.40783,0.399755265,0.406869408,0.407533445,0.39966221,0.407055282,0.407834044,0.40003,0.40681,0.40754,0.39997,0.40708,0.40783
i_10104_41771_AS_OldestLayer,-0.4289235,-0.4287831,-0.4287831,-0.4307254,-0.4290647,-0.42878,-0.428737,-0.4285223,-0.4285223,-0.4287197,-0.4286689,-0.4284584,-0.436489949,-0.429441361,-0.428783149,-0.436588423,-0.42927234,-0.428500278,-0.43621,-0.4295,-0.42878,-0.43629,-0.42925,-0.4285
i_10104_41771_AS_PartC,-0.0281501,-0.0279801,-0.0279801,-0.0298491,-0.0281856,-0.0279,-0.027999,-0.027693,-0.027693,-0.0278826,-0.0278177,-0.02761,-0.035645812,-0.028562234,-0.027900899,-0.035741571,-0.028384892,-0.027609231,-0.035371,-0.028624,-0.027899,-0.035439,-0.028361,-0.02761
i_10104_41771_AS_PartD,-0.4947482,-0.4946147,-0.4946147,-0.4965502,-0.4948902,-0.49461,-0.4945653,-0.4943509,-0.4943509,-0.494545,-0.4944969,-0.4942882,-0.502309175,-0.49526688,-0.494609231,-0.502408088,-0.495099232,-0.494327821,-0.50203,-0.49533,-0.49461,-0.50211,-0.49508,-0.49433
i_20201_4631_AS_Part_A_Body_System_1,2.1237603,2.116914,2.116914,2.1065005,2.1076324,2.1079703,2.1244937,2.109951,2.1093334,2.109085,2.1091077,2.1092589,2.103800317,2.108426792,2.108862708,2.103692067,2.10853119,2.10904611,2.104,2.1084,2.1089,2.1039,2.1085,2.109
i_20201_4631_AS_Part_A_Body_System_2,0.953166,0.9497779,0.9497779,0.944021,0.9451571,0.9454206,0.9535799,0.9465664,0.9462327,0.9460138,0.9460241,0.9461186,0.940876378,0.945509438,0.945945988,0.940712036,0.945556418,0.946072023,0.94105,0.94547,0.94595,0.94091,0.94557,0.94607
i_20201_4631_AS_Part_A_Body_System_3,0.0855987,0.0852179,0.0852179,0.0834866,0.0845746,0.0848229,0.0857478,0.0851496,0.0851048,0.0849252,0.0849348,0.0850332,0.079936582,0.084569241,0.085005754,0.079720676,0.08456323,0.085078731,0.080113,0.084529,0.085007,0.079919,0.084579,0.085078
